ps_partkey	value
68331637	8030908.62
91757995	8030907.57
31273858	8030907.04
76349386	8030904.54
46158192	8030901.7
25338821	8030893.46
98220989	8030891.83
33725914	8030891.8
86793321	8030888.19
26172168	8030887.44
53271448	8030886.78
48218873	8030884.7
17407717	8030884.49
51646267	8030884.1
23423107	8030877.78
23639775	8030877.69
61872985	8030876.36
39818717	8030875.27
38287196	8030870.72
12349148	8030866.8
72519861	8030866.8
73263623	8030864.9
10655488	8030862.62
98407840	8030857.08
85584676	8030853.72
24685283	8030852.46
80918006	8030848.67
82369976	8030848.44
40916656	8030847.36
72563132	8030845.98
4961531	8030844.28
36183994	8030839.02
31648916	8030837.21
10281252	8030834.56
79107453	8030827.92
64147931	8030827.2
56885280	8030821.89
18906727	8030821.64
74646736	8030820.94
66242163	8030818.92
20726686	8030810.88
89701549	8030809.35
73065558	8030804.57
60038567	8030802
31130074	8030801.04
40147583	8030797.46
8394692	8030796.84
71044794	8030796.84
67259862	8030795.59
17690373	8030794.2
40478796	8030789.92
25000716	8030789.52
81541015	8030788.65
74906490	8030784.5
462189	8030783.04
72883839	8030778.64
52277808	8030775.46
8866317	8030774.84
92066800	8030770.24
97891329	8030762.94
85673390	8030762.04
35541348	8030760.96
39011819	8030760.35
7520783	8030759.98
47765136	8030752.88
91543977	8030751.95
46708329	8030751.7
14750899	8030750.64
84406924	8030749.47
50083406	8030743.96
13091029	8030742.72
78556805	8030736
10523968	8030734.58
72369181	8030732.17
280993	8030730.76
56520026	8030729.97
2808730	8030728.86
65781222	8030728.31
9007647	8030722.71
33515898	8030720.54
7994937	8030719.08
7963171	8030718.75
15989493	8030709.96
612047	8030707.2
42341901	8030703.78
17852394	8030697.18
44691610	8030696.13
25697235	8030694.42
91368207	8030694.28
828419	8030693.58
54260805	8030691
72299153	8030690.56
10446813	8030688.9
9972951	8030687.32
15254683	8030685.08
93940300	8030680
10421614	8030678.35
72329024	8030676.52
13569496	8030676.12
92409967	8030671.36
40617044	8030669.4
84716965	8030666.32
37462767	8030665.28
15344770	8030662.92
89157318	8030662.22
1066958	8030661.6
93917166	8030657
66361078	8030652.08
39986904	8030649.6
82492711	8030648.99
41776435	8030648.68
39029486	8030648.51
6019662	8030648.12
90208207	8030647.8
17243231	8030646.9
23594163	8030646.05
3035550	8030644.2
27466682	8030643.3
74281590	8030641.84
63248252	8030638.35
97382083	8030634.4
9049400	8030633.94
85178271	8030629.15
67299271	8030628.69
77349939	8030627.18
7994593	8030626.65
95181637	8030626.29
5839928	8030624.8
96467387	8030617.92
83953298	8030617.44
78612523	8030615.02
38792483	8030614.48
8935737	8030613.78
76641998	8030610.96
94088843	8030609.98
9295538	8030606.45
65102627	8030606.08
50126304	8030600.77
57802772	8030600.24
27329940	8030595.03
37793596	8030594.18
46840633	8030590.71
67202064	8030590.64
49112163	8030589.6
98421372	8030589.54
41561551	8030588.94
44568709	8030586.88
44491394	8030581.64
2189142	8030576.04
2441682	8030571.93
59194200	8030571.76
50211295	8030571.19
75788687	8030567.36
86184338	8030559.81
466935	8030552.65
13474207	8030552.5
40750372	8030552.49
57740910	8030550.5
98376938	8030550.4
98512584	8030547.75
57967032	8030542.68
3543104	8030539.14
16791381	8030537.55
19458569	8030532.51
92864855	8030532.16
90169450	8030526.5
3137258	8030526.35
43083313	8030526.15
77720903	8030519.28
79275656	8030516.52
89210077	8030512.1
22639967	8030511.51
30803551	8030507.61
35032717	8030503.08
86785711	8030490
2732858	8030483.12
17285657	8030482.77
709313	8030479.32
59949581	8030472.75
21471172	8030471.49
19879259	8030471.04
25265362	8030469.69
5807326	8030468.2
35141187	8030466
14103652	8030462.95
17967011	8030455.83
93673401	8030455.29
7988367	8030452.76
79327241	8030452.41
69620232	8030444.06
20176083	8030441.62
86147244	8030436.72
82215486	8030434.5
98734708	8030426.95
83630953	8030426
66495053	8030425
9431644	8030423.29
95222322	8030421
9754251	8030417.01
34192400	8030416.68
45895681	8030413.82
82710173	8030405.18
52260532	8030404.06
47844424	8030401.38
57549750	8030399.23
43716220	8030391.98
33036807	8030391.6
99963812	8030388.56
7093694	8030386.52
4481777	8030385.36
74562098	8030385.36
48252250	8030377
96412941	8030376.37
60779623	8030375.44
90649635	8030371.84
94537033	8030371.73
10222089	8030370.48
4013830	8030366.05
20724134	8030365.82
96635831	8030363.25
16282208	8030362.74
47396320	8030361.52
65317988	8030361.28
24382384	8030359.33
86851182	8030356.83
95043674	8030353.8
86581048	8030347.1
4029683	8030345.25
63549476	8030344.35
33287494	8030342.73
40745969	8030338.43
7978367	8030336.44
27842082	8030330.74
75552141	8030327.16
16230603	8030323.59
54409321	8030323.55
85473272	8030322.94
74957405	8030322.4
42477946	8030319.84
70490223	8030315.04
81189763	8030312.64
98503218	8030308.24
52715507	8030307.06
92666934	8030306.57
11693158	8030304.79
14513577	8030299.45
87905088	8030298.4
45503709	8030295
10134802	8030286.52
46713894	8030285.55
10451477	8030281.65
91861154	8030280.45
90428914	8030279.88
79195629	8030270.88
21048164	8030270.4
86269142	8030270.08
37073628	8030268.74
46137589	8030266.72
71982674	8030265.68
51467674	8030259.15
68430287	8030257.92
9472308	8030249.6
46040547	8030247.34
18147451	8030238.84
69035985	8030236.25
81918054	8030230.3
87015508	8030227.14
55216527	8030225.37
29985397	8030225.23
55376751	8030223.54
41798111	8030223.48
64609703	8030220.87
91810746	8030220.64
81128511	8030218.14
34818886	8030206.21
86651482	8030199.42
32108958	8030199.24
10787947	8030193.48
54332623	8030191.4
4918929	8030190.85
13710435	8030190.42
50039550	8030186.88
69224997	8030180.55
98748997	8030173.74
33004980	8030167.86
45734305	8030164.89
86867858	8030160.68
50211129	8030157.73
41418354	8030156.61
53153959	8030147.46
89015902	8030145.28
56237792	8030143.17
40019760	8030139
74960178	8030132.76
81710857	8030125.99
48223	8030125.52
85827106	8030121.95
74115989	8030121.84
79176783	8030119.24
20130639	8030117.57
48860133	8030114.04
99462550	8030108.44
47680352	8030105.7
84176171	8030104.5
5594448	8030103.61
83404774	8030101.98
26290084	8030101.53
21555644	8030100
19064444	8030098.16
75039625	8030095.85
62806969	8030084.56
64881025	8030081.29
3590401	8030080.96
52484014	8030079.6
18868986	8030079.2
10299316	8030078.1
87176819	8030073.6
73295708	8030071.26
87397969	8030071.08
73602001	8030067.78
23310203	8030062.44
71786318	8030059.18
38286905	8030057.69
94103381	8030055.84
3140844	8030051.73
95368897	8030051.7
4650845	8030049.75
20564650	8030049.17
40200498	8030048.34
94379643	8030048.01
47294909	8030047.44
98168481	8030044.88
5946586	8030043.15
34602393	8030042.24
14230606	8030041.57
34495094	8030039.6
32103576	8030039.16
41916645	8030035.02
97409323	8030030.25
82275976	8030029.2
45389331	8030020.83
93776489	8030015.95
85852420	8030013.23
19497505	8030011
64573099	8030007.11
4110581	8030004.01
85138125	8030002.5
43515338	8030001
254645	8029995.12
53711545	8029994.7
33589384	8029986.32
52094113	8029985.62
47480877	8029984.89
57311460	8029983.94
48705901	8029975.18
80293965	8029972.2
73911376	8029959.59
30853887	8029956.11
69425993	8029955.46
71936732	8029949.06
19130699	8029947.2
84850740	8029941.7
87457449	8029941.66
90020980	8029940.88
26446275	8029938.84
51850702	8029938.44
89509667	8029936.26
89911448	8029934.78
2172107	8029931.24
34560339	8029924.39
23132338	8029922.78
26728666	8029922.04
43341561	8029918.6
30341541	8029913.6
9412501	8029910.62
62516086	8029907.68
86153518	8029906.56
16815768	8029902.8
8723079	8029902.2
85470213	8029899.2
73454343	8029895.28
1957309	8029893.06
33322080	8029892.08
3488202	8029889.22
64029386	8029887.21
66655483	8029882.92
47613882	8029882.08
64657779	8029881.68
14588286	8029881.6
12716636	8029877.57
62316334	8029876.03
29126858	8029875
62805312	8029873.93
82944655	8029873.7
69301411	8029873.52
38509836	8029872.93
44316847	8029871.06
12624142	8029869.42
86787341	8029868.72
35728532	8029867.75
60927740	8029863.94
81948354	8029854
57152447	8029851.41
38983460	8029844.4
52263119	8029839.72
4614191	8029834.53
62915203	8029834.23
42339357	8029831.36
73684105	8029822.07
20516292	8029820.54
5414902	8029820.49
1584825	8029812.68
36858719	8029810.8
59408563	8029809.54
58857157	8029809.32
80019777	8029808.96
29737126	8029806.26
46712964	8029802.2
31608578	8029801.8
45719995	8029788.16
47848462	8029786.8
62937299	8029782.78
52341698	8029780.44
62292001	8029780.07
30350268	8029774.84
77315058	8029772.42
63469963	8029772.19
72171350	8029766.7
57619506	8029761.14
53989679	8029759.77
70355192	8029758.98
28037400	8029751.76
38339863	8029746.96
75265349	8029742.58
24862050	8029741.14
45865831	8029740.42
19740644	8029733.4
91381101	8029730.55
13192384	8029730.13
90925134	8029724.28
85286934	8029723.32
17543265	8029720.44
80047374	8029719.21
46263700	8029718.6
3337827	8029712.69
35685206	8029707.42
9548768	8029703.43
74482895	8029701.54
66365608	8029696.18
27856307	8029691.04
19906976	8029677.35
73210089	8029677.22
84187111	8029676.16
93316331	8029674.66
1673109	8029674.07
82729461	8029669.84
86555531	8029667.12
79896569	8029666.44
46963759	8029659.02
16711104	8029654.03
57576508	8029651.68
68023861	8029651.2
76841632	8029648.89
46025208	8029646.55
94939128	8029645.05
81657523	8029644.48
32163871	8029642.67
92495115	8029642.44
74506841	8029640.31
69819636	8029635.8
88506936	8029631.81
65890092	8029630.84
62903558	8029628.57
25146234	8029627.75
40873178	8029620.99
68222963	8029620.12
32919424	8029619.28
33021405	8029618.12
94797547	8029618.12
92111903	8029616.6
76518658	8029616.28
83803253	8029614.89
95061967	8029611.38
71807161	8029611.31
1263202	8029610.56
46012337	8029608.6
62647907	8029606.76
6872000	8029605.8
25945434	8029602.66
22824065	8029602.35
2510174	8029601.88
82906005	8029601.61
48076033	8029599.06
64150731	8029598.56
45308906	8029598.08
61252604	8029593.93
49706866	8029590.28
34738932	8029580.22
51744952	8029578.96
18901328	8029576
26361185	8029573.02
83917205	8029572.12
43661924	8029568.67
96140810	8029568.52
89464176	8029567.26
45084295	8029565.52
66084837	8029558.95
4095415	8029555.95
80114141	8029553.36
39826851	8029553.03
18101290	8029552.05
78126154	8029549.44
98114066	8029548.72
60074725	8029544.82
95466949	8029539.54
8398385	8029534.9
33501193	8029533.33
83547536	8029531.8
28239422	8029530.25
71704169	8029527.8
68930112	8029523.12
62928731	8029517.88
12115887	8029512.76
40820636	8029511.28
22539060	8029508.33
97380607	8029508.33
89324637	8029508.13
37676337	8029507.66
8348246	8029507.6
59377271	8029505.66
29249229	8029505.43
59711523	8029504.7
8828643	8029503.15
53666407	8029502.88
33147668	8029501.19
14363418	8029496.74
4665372	8029493.82
35602434	8029493.04
1019830	8029491.4
96488306	8029487.51
5070311	8029486.92
55416327	8029484.02
36498246	8029483.2
52699138	8029476.09
21780866	8029471.92
16675423	8029467.72
63689750	8029465.26
64255542	8029460.55
61673529	8029459.44
94041626	8029457.28
68864215	8029454.4
72852541	8029451.57
18272234	8029451.22
26104232	8029448.46
37011841	8029447.46
12443116	8029446.88
40041558	8029446.88
38702021	8029444.25
7914307	8029440.99
43173400	8029440.16
31937294	8029436.43
17689317	8029434.21
70335819	8029430.72
3107474	8029429.23
46737962	8029426.58
43719012	8029421.75
56330941	8029415.83
83913543	8029415.1
47716904	8029414.44
41360552	8029413.85
60633317	8029412.46
35979768	8029407.75
9216221	8029405.15
9726219	8029403.28
98780601	8029400.73
16601530	8029399.84
53634757	8029399.84
95789087	8029398.72
11845826	8029396.11
89445503	8029394.58
37643181	8029392.96
61083882	8029392.8
77602086	8029392.4
18425762	8029391.76
8024376	8029391.13
56521726	8029390.35
22460435	8029387.05
16250118	8029382.9
20268584	8029381.84
14106570	8029378.91
12465050	8029378.63
35610709	8029378.14
40584321	8029374.66
19818822	8029374.5
84856242	8029371.77
90568286	8029371.12
7060356	8029366.87
35225717	8029365.49
24489368	8029356.66
84845545	8029355.4
80857203	8029355.25
39472236	8029354.74
49386578	8029348.92
46470167	8029346
33198794	8029339.94
49459293	8029338
84870698	8029332.63
50041798	8029329.84
47992786	8029327.25
4003955	8029321.49
29831622	8029321.47
31838391	8029318.86
15292237	8029313.35
65456259	8029312.79
64912528	8029304.61
3615474	8029303.8
88037295	8029302.61
58649678	8029301.94
62716967	8029300.44
40155008	8029299.75
67151110	8029299.42
1092230	8029296.82
55074115	8029294
13115110	8029291.34
86977493	8029288.26
89307624	8029287.71
47311100	8029286.06
59173720	8029285.44
16725155	8029284.23
23955448	8029283.48
424172	8029283.36
87108412	8029282.5
84425914	8029281.46
56320721	8029275.84
19461440	8029275.62
25097052	8029273.98
15574022	8029270.26
88181337	8029268.39
79846088	8029265.9
30708888	8029262.29
74408220	8029258.32
50714607	8029254
15198741	8029253.54
60296354	8029249.08
51875506	8029246.29
88774263	8029245.96
17924757	8029245.04
35586496	8029244.16
46632174	8029243.36
15866237	8029240.02
98061994	8029235.52
7913252	8029233
80215153	8029231.41
71152745	8029230.3
96461613	8029229.76
68159898	8029221.69
19024758	8029221.54
33760083	8029221.2
81555073	8029220.8
44556710	8029219.36
68130132	8029219.14
38639283	8029216.45
74942967	8029212
39005037	8029211.84
42104654	8029209.7
45112236	8029205.24
72275562	8029200.42
5597306	8029199.46
79749957	8029194.5
80488598	8029190.91
26647145	8029189.98
30442565	8029186.2
17090349	8029185.61
69985769	8029185.14
38848740	8029184.16
61788864	8029182.84
10753777	8029175.7
7238035	8029174.32
62460507	8029172.76
36648615	8029168.11
33109522	8029162.8
48872467	8029160.36
40303048	8029155
94595807	8029152.95
68047098	8029152.76
65765906	8029152.28
49879447	8029149.75
3108781	8029149.14
40749339	8029148.12
65404969	8029144.8
42002514	8029143.54
10025939	8029142.38
39244539	8029136.58
27391461	8029135.26
80621288	8029124.61
25929223	8029124.28
58402984	8029124.28
29012136	8029122.3
92300943	8029122
4893089	8029120.4
37092767	8029118.4
1486345	8029116.44
17537779	8029112.88
45867587	8029112.26
52601776	8029111.51
31267568	8029106.8
81132419	8029106.46
80927224	8029105.44
31503200	8029103.22
9820765	8029100.51
56588032	8029100.05
98601031	8029099.12
43948515	8029097.96
75880148	8029096.65
70003585	8029095.62
56377199	8029094.15
40241934	8029093.91
34288435	8029087.22
45833580	8029086.24
73877717	8029080.52
11659602	8029080.4
91370062	8029078.3
27493415	8029070.08
41259159	8029068.59
33371687	8029066.16
35157730	8029063.68
44265353	8029062.2
29424701	8029061.16
93672126	8029059.45
88650989	8029057.19
4914165	8029056
56017425	8029055.52
92662892	8029055.2
27999653	8029053.21
86448263	8029051.14
1372267	8029050.4
1851829	8029049.4
21772924	8029049
77676234	8029048.15
59999564	8029045.6
24068858	8029042.65
24895903	8029041.48
5475612	8029040.56
62218771	8029038.52
80486411	8029037.25
42393922	8029032
34392850	8029027.6
60225001	8029026.9
25796687	8029026.72
884468	8029020.59
46953866	8029020.5
38733139	8029019.61
86010385	8029013.3
88244725	8029011.58
33571100	8029009.91
41307670	8029001.4
44041409	8028997.23
78849391	8028993.5
42794006	8028987.12
90239450	8028986.94
78833961	8028985.68
49272109	8028983.04
46139020	8028979.46
22731862	8028971.52
56346858	8028971.1
25628793	8028969
32211353	8028967.48
60296342	8028963
18302994	8028958.56
8040336	8028957.06
62645455	8028953.5
44583467	8028949.32
94180853	8028944
71779205	8028943.28
92644484	8028939.16
87319702	8028935.64
19858968	8028929.47
30683648	8028924.06
63956132	8028921.53
48967544	8028920.34
55319923	8028919.5
59228619	8028916
99154375	8028910.28
6522846	8028909.35
35211639	8028904.32
88097670	8028900.64
77583971	8028898.38
38403504	8028897.9
58493155	8028894.98
80637477	8028883.8
88176959	8028881.98
67077235	8028879.16
98297653	8028877.2
17553352	8028876.78
77533556	8028872.8
11586986	8028872.4
66796549	8028867.5
66496122	8028861.25
62808154	8028851.71
51585974	8028850.2
63237543	8028845.52
10735830	8028842.94
62827729	8028841.38
93164697	8028834.16
77154923	8028832.76
96596670	8028830.88
50626429	8028830.38
54069103	8028823.92
73701440	8028820.78
51080600	8028817.5
39732778	8028814.23
58825118	8028813.98
47121618	8028811.56
70003895	8028809.04
36076792	8028808.34
8933268	8028806.55
30889005	8028805.08
93066432	8028802.65
15617331	8028801.8
93201241	8028800.4
84483209	8028797.74
8948707	8028789.6
67842144	8028787.98
36634800	8028787.2
53395569	8028780.5
47143754	8028780.4
32066477	8028779.35
1579529	8028778.6
713199	8028774.7
72445086	8028774.04
63974978	8028772.5
55511317	8028768.16
2868430	8028767.95
46572606	8028765.42
27245017	8028764.59
52236339	8028761.4
50302869	8028760.98
8744031	8028759.13
46815269	8028758.22
8142658	8028756.4
57455560	8028754.56
52731200	8028751.55
88643021	8028750.21
16191464	8028742.94
29898948	8028732.78
47287777	8028731.75
36028199	8028729.8
39897402	8028728.4
21930913	8028728.12
95906036	8028721.68
46514494	8028720.12
39020709	8028720
76364909	8028717.6
59071707	8028717.41
25340569	8028704.58
72641660	8028699.88
20293769	8028699.79
2483908	8028695.2
74092092	8028694.08
56678784	8028691.44
52935712	8028689.46
46418425	8028684.63
56188436	8028682.56
67931987	8028680.24
78219833	8028679.92
30240976	8028678.84
23855596	8028677.65
2983948	8028669.87
51755591	8028669.32
85201934	8028668.58
10229640	8028668.16
41181872	8028654.92
1628797	8028652.8
65698697	8028651.69
90268681	8028650.59
93848041	8028649.98
54134989	8028645.99
5092954	8028642.7
78377670	8028635.3
51833609	8028624.52
31040432	8028623.2
92864722	8028620.17
8218804	8028619.18
27764114	8028618.36
30361419	8028614.37
20567765	8028614.35
93816623	8028611.8
62413901	8028611.5
20262990	8028611.22
25227216	8028604.86
71847937	8028604.08
94434413	8028603.05
27752105	8028600.14
72013518	8028595.04
46475579	8028594.54
67999279	8028592.29
24347197	8028588.82
26321574	8028588.25
3437309	8028583.36
21891532	8028583.36
97777061	8028580.77
90452565	8028578.6
2574836	8028575.17
53047329	8028574.71
91706749	8028572.28
60184774	8028566.88
6222085	8028564.42
29592753	8028563.06
2474279	8028562.62
78002116	8028558.86
36750275	8028558.5
88532240	8028555.52
24459360	8028554.83
93161664	8028554.66
56780412	8028553.77
55823696	8028547.34
16402350	8028545.37
57516549	8028543.9
99091734	8028543.36
97589162	8028542.75
5678372	8028541.72
91169033	8028539.43
26607409	8028538.2
42308404	8028533.7
38412729	8028531.68
34103982	8028528.84
94769430	8028528.18
92332797	8028527.03
541487	8028525.08
699376	8028521.02
20881363	8028517.38
50929838	8028513.08
76110219	8028512.34
5885855	8028506.5
13834257	8028506.43
11312573	8028503.83
60137583	8028493.14
43768308	8028490.8
62889231	8028486.36
15348619	8028484.2
60061135	8028482.93
28619940	8028478.68
28703431	8028478.44
28294920	8028477.96
78432556	8028477.96
33128508	8028474
69622826	8028470.54
72325055	8028462.92
68192199	8028459.72
94942308	8028454.32
40048639	8028453.78
34605528	8028446
58678157	8028442.58
16701800	8028442.56
76252242	8028440.66
96270187	8028433.56
59310140	8028431.58
99616002	8028427.6
81250916	8028424.92
84643040	8028424.08
12103681	8028421.06
38977044	8028419.02
57915	8028418.83
13673083	8028418.29
68144617	8028412.98
77693658	8028406.8
69991221	8028406.62
13235232	8028399.75
58445138	8028398.25
49916122	8028395.01
25031465	8028394.77
67843335	8028391.8
67173726	8028390.24
92748609	8028388.8
45007898	8028384.68
38506784	8028384.66
48224642	8028383.37
16907561	8028380.88
21396431	8028380.02
57475957	8028378.06
39895940	8028377.28
11800676	8028376.65
57720432	8028370.26
74016341	8028369.9
56640474	8028369.28
50348957	8028368.34
37933757	8028368.1
2643157	8028364.74
73207316	8028359.08
65628270	8028358.38
22387871	8028351.36
90270671	8028351.36
42739095	8028345.71
44773534	8028344.24
41685762	8028342.79
19316564	8028342.4
2314173	8028342
79707561	8028341.94
50330643	8028341.73
88086590	8028336.75
52795613	8028335.62
54624904	8028329.4
11530891	8028327.62
35406329	8028325.44
34712812	8028324.82
20586044	8028324.63
48851251	8028320.61
74444062	8028319.05
70200478	8028314.68
26005259	8028312.64
47881506	8028311.8
49811043	8028309.6
78500962	8028308.97
22093049	8028308.02
39949014	8028307.6
37805045	8028307.35
96834919	8028307.2
18283566	8028306.48
34393889	8028304.32
56874471	8028304.2
51352705	8028304.16
61585909	8028303
18979935	8028288
64556573	8028286.94
28235941	8028284.7
72808224	8028284.37
10941009	8028281.69
57156146	8028281.69
22169673	8028281.4
6284338	8028280.89
35320929	8028277.7
8755847	8028276.15
45519705	8028272.12
96704329	8028264.4
31467106	8028257
5785834	8028256
69596475	8028253.1
60374158	8028252.12
90868735	8028248.32
14313212	8028247.5
95248324	8028246.9
15442786	8028243.84
51723257	8028238.77
67323732	8028234.24
50072050	8028234.13
34742051	8028232.2
98037455	8028230.1
28891839	8028216.24
88863188	8028210.52
23209970	8028208.6
29751200	8028208.22
60151205	8028205.78
14132641	8028204.05
14015155	8028202.52
35392595	8028199.68
2849184	8028198.62
28199385	8028191.79
92246196	8028190.04
76746248	8028180.67
14725876	8028168.52
67881723	8028168.04
61361688	8028159.58
76788831	8028157.17
79275588	8028155.76
14295155	8028155.52
76784230	8028155.52
6925426	8028153.1
67681583	8028151.76
1351185	8028148.8
85108614	8028145.6
78740538	8028144.78
93081641	8028144.78
18615919	8028144.26
37656255	8028142.24
78451289	8028135.17
77311002	8028133.83
38184672	8028132.3
31561529	8028130.38
12512344	8028129.6
99739529	8028120.32
50557622	8028116.88
19379735	8028113.73
75213526	8028110.52
43164408	8028102.9
71159869	8028102.39
55486838	8028101.68
46807798	8028101.25
5318814	8028100.86
40567962	8028093.76
19031588	8028093.71
42987807	8028089.6
63376449	8028087.98
23723463	8028087.48
10827766	8028084.89
64665138	8028080.46
73207913	8028080.34
67776562	8028077.96
95800279	8028072.58
68369324	8028072.36
5066427	8028062.7
45137260	8028060.6
83735069	8028057.4
1757586	8028056.2
49965793	8028054.88
75613455	8028054.84
44286083	8028053.28
79048374	8028047.34
45288009	8028045.2
91906502	8028036.64
18727919	8028029.85
99987670	8028023.46
79977250	8028010.35
27813594	8028009.92
45558603	8028009.84
9426173	8028000.54
27719997	8027994.8
83789439	8027990.88
63562547	8027989.37
11764052	8027987.79
18548704	8027986.2
43201795	8027979.96
31770930	8027978.68
40716803	8027976.08
47289852	8027968.59
35794600	8027968.34
8481582	8027966.8
94621233	8027966.67
87366035	8027964.12
47518206	8027964
98022355	8027962.03
5059696	8027958.21
47459397	8027957.34
73590410	8027947.89
94534307	8027947.5
4982954	8027924.98
18775740	8027919.9
59598451	8027917.92
93650369	8027917.17
96013869	8027917.02
96115194	8027916.45
26336394	8027914.94
79414852	8027903.89
50600822	8027902.04
40382652	8027901.9
74688242	8027901.89
12439835	8027901.45
75808309	8027901.45
96496652	8027897.41
50317545	8027892
17881846	8027890.78
8537475	8027885.81
95629844	8027878.02
72250173	8027877.7
33593640	8027874.92
55514542	8027873.7
35182097	8027873.65
47622398	8027870.7
24617876	8027866.02
59872837	8027865.24
34557559	8027862.74
73350467	8027856.02
52069338	8027852.13
49092387	8027838
63696110	8027838
49493820	8027836.88
31708882	8027828.48
56090433	8027826.4
56853181	8027825.79
22868142	8027825
43407460	8027823.51
31550189	8027823.08
98668763	8027817.12
90175218	8027816.16
75825767	8027809.7
65947081	8027809.68
20348497	8027805.4
10625917	8027805.36
53836382	8027801.71
44979964	8027800.04
57645471	8027797.88
92550515	8027796.36
38795513	8027791.92
88545866	8027785.68
72497633	8027783.52
5444100	8027780.8
17174643	8027780.2
59550692	8027778.4
35726560	8027773.38
61327052	8027770.14
85114048	8027770.08
85620511	8027769.12
30748542	8027761.06
31389624	8027758.2
53610469	8027755.45
85353081	8027753.44
54524628	8027753.09
51535744	8027752.1
46297646	8027751.82
46609037	8027750.75
1332513	8027750.4
14744051	8027749.52
44106263	8027744.72
63350979	8027744.32
58659173	8027743.57
52420738	8027742.6
1292013	8027738.3
84992727	8027730.3
67742600	8027728.46
78667551	8027725.72
77437656	8027723.79
33159102	8027722.92
4181074	8027712.33
74920588	8027711.44
67972030	8027706.66
70755901	8027705.83
74633488	8027705
50299166	8027698.8
87930237	8027697.6
99130391	8027694
26525811	8027691.18
23070589	8027690.64
76590894	8027688.48
57296813	8027686.62
62062793	8027686.5
80958158	8027678.22
2104398	8027677
83426672	8027676.04
50882113	8027673.68
42620679	8027673.28
96794287	8027670.48
14495883	8027670
45174556	8027664.3
45454552	8027662.44
16569767	8027661.72
47356827	8027659.64
45469199	8027657.94
55563279	8027657.47
25153920	8027655.88
84242341	8027653.76
31977798	8027653.2
66213585	8027651.52
71622472	8027648.2
84752611	8027648.2
27790323	8027647.65
84630352	8027646.23
76835360	8027642.7
84089754	8027639.7
14413600	8027637.85
28859834	8027634.6
97095424	8027629.34
96460202	8027624.22
71969334	8027618.4
88152542	8027617.05
45441516	8027612.88
80023164	8027612.67
65843044	8027610.36
50649505	8027610.01
15673278	8027606.3
32335832	8027605.95
13685581	8027604
99719999	8027602.6
42372676	8027599.56
62693925	8027597.97
34029062	8027597.42
7844345	8027589.31
5188221	8027580.5
16665776	8027574.39
2426771	8027569.2
82830719	8027568.12
57373546	8027563.86
78270252	8027562.36
72607087	8027561.11
20228572	8027557.38
80958792	8027555.9
67430803	8027542.2
78214378	8027538.61
7365947	8027538.23
77549650	8027535.9
93040257	8027534.94
9237000	8027533.5
45731646	8027527.98
93537444	8027525.09
35692392	8027522.86
40729882	8027521.04
30142553	8027519.85
90645375	8027517.8
93151926	8027514.99
40116277	8027514.6
10057811	8027514.48
34261112	8027511.46
53171221	8027510.75
46348634	8027506.08
48903032	8027505.2
53246135	8027504.32
43027595	8027504.04
40542679	8027502.24
95720369	8027491.68
83270487	8027487.23
3103268	8027482.26
28862466	8027480.27
39331900	8027479.04
60480670	8027476.93
76378083	8027473.79
2547581	8027472.64
98253161	8027472.05
11197557	8027470.66
67359789	8027469.49
12223944	8027468.64
89172463	8027468.52
69616321	8027461.2
51079867	8027454.16
72188827	8027453.8
48475207	8027453.31
20491909	8027445
58851056	8027438.87
10082970	8027437.5
64187185	8027437.2
36309670	8027433.5
27706071	8027431.98
68769172	8027431.62
84067434	8027431.44
84346026	8027430.47
39558630	8027429.35
15240390	8027427.48
95402757	8027427.45
2730985	8027424.25
62339518	8027422.48
82587402	8027422.4
21214869	8027421.76
37277906	8027420.34
37824596	8027409.6
2005318	8027408.43
47606945	8027404.75
23165142	8027383.32
79731746	8027378.92
41663405	8027375.56
7885056	8027371.92
59934989	8027371.56
51373844	8027370.54
75472711	8027368.94
26152994	8027365.68
19394195	8027363.96
31650628	8027363.56
36918159	8027358.51
11983836	8027342.7
44979412	8027341.83
44783899	8027336.85
96719042	8027334.72
30111291	8027331.57
79324005	8027328.13
29818813	8027326.49
30068505	8027325.54
78449831	8027318.68
26406865	8027313.68
9123771	8027312.52
54433451	8027307.66
59117201	8027300.94
62130794	8027299.56
54137258	8027298.9
63410210	8027288.37
5825725	8027287.11
26475049	8027284.86
16439318	8027284.68
80149559	8027283.66
34322263	8027279.3
96243464	8027275.23
94936180	8027272.92
58257348	8027272.68
71274061	8027265.88
50653412	8027263.12
61642301	8027258.4
70831341	8027257.7
20253069	8027253.68
24940730	8027246.55
17791351	8027245.88
21109598	8027245.76
44646399	8027244.86
88217649	8027244.45
5367287	8027241.48
6988666	8027241.21
31106155	8027241.04
2406677	8027234.76
8843568	8027232.67
19663432	8027228.3
36492420	8027225.46
42358178	8027223.66
22525042	8027221.99
73124977	8027221.3
33852384	8027217.1
57010303	8027213.4
86567201	8027212.63
15413520	8027212.47
80545923	8027210.85
21067298	8027206.12
48739863	8027204.66
76680043	8027202.45
18506540	8027199.6
3747143	8027197.7
83238532	8027196
70721072	8027192.88
14510551	8027190.72
10403575	8027189.6
86809785	8027185.68
53477393	8027181.47
34720679	8027180.38
80948514	8027178.25
29302294	8027177.76
21269878	8027176.96
19612141	8027170.08
72075487	8027168.27
58266253	8027167.29
